Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt
55092V1125799;Breivika;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;9228;8302;10154
55092V1125799;Breivika;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;6648;5929;7367
55092V1125799;Breivika;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;12078;10840;13316
55092V1125799;Breivika;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;11720;10516;12924
55092V1125799;Breivika;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;23799;21358;26240
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2761;2430;3092
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5035;4518;5552
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;9041;8058;10024
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6460;5698;7222
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;11803;10492;13114
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;11494;10221;12767
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;23297;20714;25880
55092V1125799;Breivika;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2787;2474;3100
55092V1125799;Breivika;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;4985;4494;5476
55092V1125799;Breivika;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8940;8061;9819
55092V1125799;Breivika;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6375;5717;7033
55092V1125799;Breivika;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;11727;10538;12916
55092V1125799;Breivika;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;11360;10219;12501
55092V1125799;Breivika;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;23087;20759;25415
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2418;2069;2767
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4344;3838;4850
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7817;6872;8762
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5665;4921;6409
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;10235;8944;11526
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;10010;8768;11252
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;20245;17712;22778
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2178;1925;2431
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3973;3581;4365
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7426;6652;8200
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5401;4786;6016
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;9603;8579;10627
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;9374;8373;10375
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;18977;16953;21001
55092V1125799;Breivika;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2267;2025;2509
55092V1125799;Breivika;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4121;3718;4524
55092V1125799;Breivika;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7724;6894;8554
55092V1125799;Breivika;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5802;5123;6481
55092V1125799;Breivika;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;9991;8930;11052
55092V1125799;Breivika;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;9923;8855;10991
55092V1125799;Breivika;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;19914;17793;22035
55092V1125799;Breivika;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2324;2076;2572
55092V1125799;Breivika;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4102;3732;4472
55092V1125799;Breivika;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7930;7187;8673
55092V1125799;Breivika;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5872;5279;6465
55092V1125799;Breivika;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;10254;9269;11239
55092V1125799;Breivika;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;9974;9018;10930
55092V1125799;Breivika;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;20228;18288;22168
55092V1125799;Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;1965;1657;2273
55092V1125799;Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;3903;3342;4464
55092V1125799;Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;7126;6087;8165
55092V1125799;Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4965;4204;5726
55092V1125799;Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;9091;7745;10437
55092V1125799;Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;8868;7549;10187
55092V1125799;Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;17959;15295;20623
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6133;5458;6808
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6091;5412;6770
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6134;5459;6809
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6090;5411;6769
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;12224;10871;13577
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6774;6116;7432
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6850;6175;7525
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6773;6116;7430
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6851;6176;7526
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;13624;12293;14955
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7192;6534;7850
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7240;6579;7901
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7192;6534;7850
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7240;6579;7901
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;14432;13114;15750
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6577;5695;7459
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6651;5737;7565
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6577;5695;7459
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6651;5737;7565
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;13228;11432;15024
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7298;6475;8121
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7434;6574;8294
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7299;6476;8122
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7434;6574;8294
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;14732;13052;16412
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7365;6621;8109
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7511;6710;8312
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7366;6622;8110
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7511;6710;8312
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;14876;13333;16419
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5220;4712;5728
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5322;4775;5869
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5220;4712;5728
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5322;4775;5869
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;10542;9488;11596
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6887;6220;7554
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6974;6284;7664
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6889;6222;7556
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6972;6282;7662
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;13861;12505;15217
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7651;6920;8382
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7840;7064;8616
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7649;6919;8379
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7842;7066;8618
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;15492;13988;16996
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7443;6693;8193
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7600;6817;8383
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7443;6693;8193
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7600;6817;8383
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;15043;13511;16575
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7479;6774;8184
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7750;7003;8497
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7479;6774;8184
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7749;7002;8496
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;15229;13778;16680
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6383;5618;7148
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6707;5888;7526
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6384;5619;7149
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6707;5888;7526
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;13091;11510;14672
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5921;5356;6486
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6066;5469;6663
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5921;5356;6486
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6066;5469;6663
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;11987;10826;13148
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6100;5501;6699
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6289;5658;6920
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6101;5502;6700
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6289;5658;6920
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;12389;11160;13618
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6140;5578;6702
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6272;5686;6858
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6140;5578;6702
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6272;5686;6858
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;12412;11265;13559
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5737;4915;6559
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5895;5019;6771
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5738;4916;6560
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5894;5018;6770
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;11632;9935;13329
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;8347;7867;8827
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;8169;7661;8677
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;8174;7665;8683
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;8343;7864;8822
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;16517;15531;17503
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;9101;8727;9475
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;8900;8506;9294
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;8907;8512;9302
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;9095;8721;9469
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;18001;17236;18766
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;9450;9138;9762
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;9297;8964;9630
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;9301;8967;9635
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;9446;9134;9758
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;18747;18108;19386
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;9061;8438;9684
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;8928;8250;9606
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;8931;8253;9609
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;9058;8435;9681
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;17989;16707;19271
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;9862;9339;10385
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;9785;9219;10351
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;9796;9230;10362
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;9851;9328;10374
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;19647;18563;20731
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;10248;9777;10719
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;10155;9642;10668
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;10160;9646;10674
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;10244;9774;10714
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;20403;19425;21381
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8300;7967;8633
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8311;7908;8714
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8317;7913;8721
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8294;7961;8627
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;16611;15883;17339
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;9783;9398;10168
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;9576;9160;9992
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;9581;9165;9997
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;9778;9394;10162
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;19359;18564;20154
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;10062;9767;10357
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;9943;9572;10314
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;9950;9578;10322
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;10056;9762;10350
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;20005;19347;20663
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;9562;9188;9936
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;9416;8983;9849
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;9423;8989;9857
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;9555;9182;9928
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;18978;18176;19780
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;9446;9104;9788
