Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;2;1548
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;Totalt i retning Planetariet;1414
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;Totalt i retning UNN;1548
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;Totalt;2962
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;1;565
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;2;573
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;Totalt i retning Planetariet;565
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;Totalt i retning UNN;573
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;Totalt;1138
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;1;500
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;2;530
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;Totalt i retning Planetariet;500
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;Totalt i retning UNN;530
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;Totalt;1030
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;1;1642
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;2;1797
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;Totalt i retning Planetariet;1643
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;Totalt i retning UNN;1796
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;Totalt;3439
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;1;1707
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;2;1860
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;Totalt i retning Planetariet;1707
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;Totalt i retning UNN;1860
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;Totalt;3567
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;1;1716
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;2;1805
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;Totalt i retning Planetariet;1716
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;Totalt i retning UNN;1805
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;Totalt;3521
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;1;1759
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;2;1961
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;Totalt i retning Planetariet;1759
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;Totalt i retning UNN;1961
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;Totalt;3720
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;1;1708
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;2;1832
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;Totalt i retning Planetariet;1710
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;Totalt i retning UNN;1830
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;Totalt;3540
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;1;512
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;2;547
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;Totalt i retning Planetariet;512
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;Totalt i retning UNN;547
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;Totalt;1059
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;1;532
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;2;517
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt i retning Planetariet;532
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt i retning UNN;517
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt;1049
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;1;1867
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;2;2009
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt i retning Planetariet;1867
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt i retning UNN;2009
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt;3876
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;1;1914
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;2;2001
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt i retning Planetariet;1913
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt i retning UNN;2002
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt;3915
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;1;1814
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;2;1913
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt i retning Planetariet;1814
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt i retning UNN;1913
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt;3727
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;1;1788
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;2;1978
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt i retning Planetariet;1784
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt i retning UNN;1982
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt;3766
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;1;1729
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;2;1826
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;Totalt i retning Planetariet;1727
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;Totalt i retning UNN;1828
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;Totalt;3555
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;1;502
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;2;536
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;Totalt i retning Planetariet;502
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;Totalt i retning UNN;536
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;Totalt;1038
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;1;504
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;2;501
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;Totalt i retning Planetariet;503
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;Totalt i retning UNN;502
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;Totalt;1005
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;1;1964
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;2;2095
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;Totalt i retning Planetariet;1964
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;Totalt i retning UNN;2095
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;Totalt;4059
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;1;1936
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;2;2098
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;Totalt i retning Planetariet;1934
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;Totalt i retning UNN;2100
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;Totalt;4034
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;1;1893
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;2;2042
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;Totalt i retning Planetariet;1892
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;Totalt i retning UNN;2043
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;Totalt;3935
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;1;1863
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;2;1996
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;Totalt i retning Planetariet;1864
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;Totalt i retning UNN;1995
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;Totalt;3859
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;1;1726
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;2;1894
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;Totalt i retning Planetariet;1723
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;Totalt i retning UNN;1897
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;Totalt;3620
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;1;622
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;2;629
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;Totalt i retning Planetariet;622
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;Totalt i retning UNN;629
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;Totalt;1251
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;1;549
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;2;560
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;Totalt i retning Planetariet;549
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;Totalt i retning UNN;560
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;Totalt;1109
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;1;1810
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;2;1980
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;Totalt i retning Planetariet;1808
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;Totalt i retning UNN;1982
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;Totalt;3790
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;1;1824
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;2;1972
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;Totalt i retning Planetariet;1824
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;Totalt i retning UNN;1972
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;Totalt;3796
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;1;1784
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;2;1913
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;Totalt i retning Planetariet;1785
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;Totalt i retning UNN;1912
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;Totalt;3697
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;1;1782
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;2;1937
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;Totalt i retning Planetariet;1782
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;Totalt i retning UNN;1937
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;Totalt;3719
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;1;1662
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;2;1826
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;Totalt i retning Planetariet;1662
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;Totalt i retning UNN;1826
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;Totalt;3488
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;1;620
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;2;618
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;Totalt i retning Planetariet;619
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;Totalt i retning UNN;619
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;Totalt;1238
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;1;541
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;2;549
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;Totalt i retning Planetariet;541
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;Totalt i retning UNN;549
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;Totalt;1090
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;1;1720
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;2;1843
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;Totalt i retning Planetariet;1721
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;Totalt i retning UNN;1842
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;Totalt;3563
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;1;1891
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;2;1994
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;Totalt i retning Planetariet;1891
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;Totalt i retning UNN;1994
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;Totalt;3885
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;1;1806
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;2;1910
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;Totalt i retning Planetariet;1806
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;Totalt i retning UNN;1910
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;Totalt;3716
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;1;1882
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;2;1991
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;Totalt i retning Planetariet;1882
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;Totalt i retning UNN;1991
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;Totalt;3873
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;1;1794
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;2;1908
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;Totalt i retning Planetariet;1791
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;Totalt i retning UNN;1911
