Navn;Vegreferanse;Fra;Til;Dato;Trafikkmengde
Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;2335
Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;8200
Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;10037
Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;18237
Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;1036
Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;600
Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;1985
Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;2091
Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;814
Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;3020
Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;3506
Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;6526
Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;2161
Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;2460
Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;6363
Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;5998
Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;2559
Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;8521
Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;11020
Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;19541
Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;2026
Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;2373
Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;6168
Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;5675
Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;2447
Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;8192
Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;10497
Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;18689
Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;2128
Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;2511
Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;6257
Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;5814
Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;2596
Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;8386
Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;10920
Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;19306
Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;2211
Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;2368
Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;6229
Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;5757
Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;2630
Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;8441
Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;10754
Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;19195
Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;2292
Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;2270
Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;6500
Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;6071
Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;2853
Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;8794
Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;11192
Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;19986
Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;1601
Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;2122
Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;6906
Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;5809
Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;2391
Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;8505
Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;10324
Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;18829
Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;1300
Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;638
Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;1716
Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;1959
Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;906
Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;3019
Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;3500
Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;6519
Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;2594
Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;2555
Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;6036
Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;5905
Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;2686
Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;8628
Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;11148
Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;19776
Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;2535
Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;2530
Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;5919
Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;5851
Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;2700
Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;8455
Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;11080
Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;19535
Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;2807
Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;2408
Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;5553
Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;5743
Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;2791
Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;8360
Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;10942
Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-02-02T00:00+01:00;01.02.2023;19302
Giæverbukta nord;EV8 S1D10 m31;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;2952
Giæverbukta nord;EV8 S1D10 m31;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;2470
Giæverbukta nord;EV8 S1D10 m31;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;5777
Giæverbukta nord;EV8 S1D10 m31;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;5783
Giæverbukta nord;EV8 S1D10 m31;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;2976
Giæverbukta nord;EV8 S1D10 m31;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;8730
Giæverbukta nord;EV8 S1D10 m31;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;11228
Giæverbukta nord;EV8 S1D10 m31;2023-02-02T00:00+01:00;2023-02-03T00:00+01:00;02.02.2023;19958
Giæverbukta nord;EV8 S1D10 m31;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;2260
Giæverbukta nord;EV8 S1D10 m31;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;2521
Giæverbukta nord;EV8 S1D10 m31;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;6633
Giæverbukta nord;EV8 S1D10 m31;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;5968
Giæverbukta nord;EV8 S1D10 m31;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;3209
Giæverbukta nord;EV8 S1D10 m31;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;8894
Giæverbukta nord;EV8 S1D10 m31;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;11697
Giæverbukta nord;EV8 S1D10 m31;2023-02-03T00:00+01:00;2023-02-04T00:00+01:00;03.02.2023;20591
Giæverbukta nord;EV8 S1D10 m31;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;1631
Giæverbukta nord;EV8 S1D10 m31;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;2150
Giæverbukta nord;EV8 S1D10 m31;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;6232
Giæverbukta nord;EV8 S1D10 m31;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;5314
Giæverbukta nord;EV8 S1D10 m31;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;2305
Giæverbukta nord;EV8 S1D10 m31;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;7864
Giæverbukta nord;EV8 S1D10 m31;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;9768
Giæverbukta nord;EV8 S1D10 m31;2023-02-04T00:00+01:00;2023-02-05T00:00+01:00;04.02.2023;17632
Giæverbukta nord;EV8 S1D10 m31;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;1110
Giæverbukta nord;EV8 S1D10 m31;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;599
Giæverbukta nord;EV8 S1D10 m31;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;1714
Giæverbukta nord;EV8 S1D10 m31;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;1888
Giæverbukta nord;EV8 S1D10 m31;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;834
Giæverbukta nord;EV8 S1D10 m31;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;2823
Giæverbukta nord;EV8 S1D10 m31;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;3322
Giæverbukta nord;EV8 S1D10 m31;2023-02-05T00:00+01:00;2023-02-06T00:00+01:00;05.02.2023;6145
Giæverbukta nord;EV8 S1D10 m31;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;2361
Giæverbukta nord;EV8 S1D10 m31;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;2309
Giæverbukta nord;EV8 S1D10 m31;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;6067
Giæverbukta nord;EV8 S1D10 m31;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;6011
Giæverbukta nord;EV8 S1D10 m31;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;2578
Giæverbukta nord;EV8 S1D10 m31;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;8431
Giæverbukta nord;EV8 S1D10 m31;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;10895
Giæverbukta nord;EV8 S1D10 m31;2023-02-06T00:00+01:00;2023-02-07T00:00+01:00;06.02.2023;19326
Giæverbukta nord;EV8 S1D10 m31;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;2016
Giæverbukta nord;EV8 S1D10 m31;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;2358
Giæverbukta nord;EV8 S1D10 m31;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;5968
Giæverbukta nord;EV8 S1D10 m31;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;5771
Giæverbukta nord;EV8 S1D10 m31;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;2364
Giæverbukta nord;EV8 S1D10 m31;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;7985
Giæverbukta nord;EV8 S1D10 m31;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;10492
Giæverbukta nord;EV8 S1D10 m31;2023-02-07T00:00+01:00;2023-02-08T00:00+01:00;07.02.2023;18477
Giæverbukta nord;EV8 S1D10 m31;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;1791
Giæverbukta nord;EV8 S1D10 m31;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;2100
Giæverbukta nord;EV8 S1D10 m31;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;5143
Giæverbukta nord;EV8 S1D10 m31;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;5352
Giæverbukta nord;EV8 S1D10 m31;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;1944
Giæverbukta nord;EV8 S1D10 m31;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;6940
Giæverbukta nord;EV8 S1D10 m31;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;9390
Giæverbukta nord;EV8 S1D10 m31;2023-02-08T00:00+01:00;2023-02-09T00:00+01:00;08.02.2023;16330
Giæverbukta nord;EV8 S1D10 m31;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;2042
Giæverbukta nord;EV8 S1D10 m31;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;2470
Giæverbukta nord;EV8 S1D10 m31;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;6701
Giæverbukta nord;EV8 S1D10 m31;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;5891
Giæverbukta nord;EV8 S1D10 m31;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;2798
Giæverbukta nord;EV8 S1D10 m31;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;8741
Giæverbukta nord;EV8 S1D10 m31;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;11161
Giæverbukta nord;EV8 S1D10 m31;2023-02-09T00:00+01:00;2023-02-10T00:00+01:00;09.02.2023;19902
Giæverbukta nord;EV8 S1D10 m31;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;2092
Giæverbukta nord;EV8 S1D10 m31;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;2598
Giæverbukta nord;EV8 S1D10 m31;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;7212
Giæverbukta nord;EV8 S1D10 m31;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;6092
Giæverbukta nord;EV8 S1D10 m31;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;3080
Giæverbukta nord;EV8 S1D10 m31;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;9305
Giæverbukta nord;EV8 S1D10 m31;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;11769
Giæverbukta nord;EV8 S1D10 m31;2023-02-10T00:00+01:00;2023-02-11T00:00+01:00;10.02.2023;21074
Giæverbukta nord;EV8 S1D10 m31;2023-02-11T00:00+01:00;2023-02-12T00:00+01:00;11.02.2023;2067
Giæverbukta nord;EV8 S1D10 m31;2023-02-11T00:00+01:00;2023-02-12T00:00+01:00;11.02.2023;2218
Giæverbukta nord;EV8 S1D10 m31;2023-02-11T00:00+01:00;2023-02-12T00:00+01:00;11.02.2023;6965
Giæverbukta nord;EV8 S1D10 m31;2023-02-11T00:00+01:00;2023-02-12T00:00+01:00;11.02.2023;5985
Giæverbukta nord;EV8 S1D10 m31;2023-02-11T00:00+01:00;2023-02-12T00:00+01:00;11.02.2023;2589
Giæverbukta nord;EV8 S1D10 m31;2023-02-11T00:00+01:00;2023-02-12T00:00+01:00;11.02.2023;9034
Giæverbukta nord;EV8 S1D10 m31;2023-02-11T00:00+01:00;2023-02-12T00:00+01:00;11.02.2023;10790
Giæverbukta nord;EV8 S1D10 m31;2023-02-11T00:00+01:00;2023-02-12T00:00+01:00;11.02.2023;19824
Giæverbukta nord;EV8 S1D10 m31;2023-02-12T00:00+01:00;2023-02-13T00:00+01:00;12.02.2023;1433
Giæverbukta nord;EV8 S1D10 m31;2023-02-12T00:00+01:00;2023-02-13T00:00+01:00;12.02.2023;622
Giæverbukta nord;EV8 S1D10 m31;2023-02-12T00:00+01:00;2023-02-13T00:00+01:00;12.02.2023;1492
Giæverbukta nord;EV8 S1D10 m31;2023-02-12T00:00+01:00;2023-02-13T00:00+01:00;12.02.2023;1990
Giæverbukta nord;EV8 S1D10 m31;2023-02-12T00:00+01:00;2023-02-13T00:00+01:00;12.02.2023;812
Giæverbukta nord;EV8 S1D10 m31;2023-02-12T00:00+01:00;2023-02-13T00:00+01:00;12.02.2023;2930
Giæverbukta nord;EV8 S1D10 m31;2023-02-12T00:00+01:00;2023-02-13T00:00+01:00;12.02.2023;3419
Giæverbukta nord;EV8 S1D10 m31;2023-02-12T00:00+01:00;2023-02-13T00:00+01:00;12.02.2023;6349
Giæverbukta nord;EV8 S1D10 m31;2023-02-13T00:00+01:00;2023-02-14T00:00+01:00;13.02.2023;2731
Giæverbukta nord;EV8 S1D10 m31;2023-02-13T00:00+01:00;2023-02-14T00:00+01:00;13.02.2023;2660
Giæverbukta nord;EV8 S1D10 m31;2023-02-13T00:00+01:00;2023-02-14T00:00+01:00;13.02.2023;6197
Giæverbukta nord;EV8 S1D10 m31;2023-02-13T00:00+01:00;2023-02-14T00:00+01:00;13.02.2023;6299
Giæverbukta nord;EV8 S1D10 m31;2023-02-13T00:00+01:00;2023-02-14T00:00+01:00;13.02.2023;2746
Giæverbukta nord;EV8 S1D10 m31;2023-02-13T00:00+01:00;2023-02-14T00:00+01:00;13.02.2023;8932
Giæverbukta nord;EV8 S1D10 m31;2023-02-13T00:00+01:00;2023-02-14T00:00+01:00;13.02.2023;11701
Giæverbukta nord;EV8 S1D10 m31;2023-02-13T00:00+01:00;2023-02-14T00:00+01:00;13.02.2023;20633
Giæverbukta nord;EV8 S1D10 m31;2023-02-14T00:00+01:00;2023-02-15T00:00+01:00;14.02.2023;2582
Giæverbukta nord;EV8 S1D10 m31;2023-02-14T00:00+01:00;2023-02-15T00:00+01:00;14.02.2023;2515
Giæverbukta nord;EV8 S1D10 m31;2023-02-14T00:00+01:00;2023-02-15T00:00+01:00;14.02.2023;6410
Giæverbukta nord;EV8 S1D10 m31;2023-02-14T00:00+01:00;2023-02-15T00:00+01:00;14.02.2023;6177
Giæverbukta nord;EV8 S1D10 m31;2023-02-14T00:00+01:00;2023-02-15T00:00+01:00;14.02.2023;2823
Giæverbukta nord;EV8 S1D10 m31;2023-02-14T00:00+01:00;2023-02-15T00:00+01:00;14.02.2023;8995
Giæverbukta nord;EV8 S1D10 m31;2023-02-14T00:00+01:00;2023-02-15T00:00+01:00;14.02.2023;11512
Giæverbukta nord;EV8 S1D10 m31;2023-02-14T00:00+01:00;2023-02-15T00:00+01:00;14.02.2023;20507
Giæverbukta nord;EV8 S1D10 m31;2023-02-15T00:00+01:00;2023-02-16T00:00+01:00;15.02.2023;2542
Giæverbukta nord;EV8 S1D10 m31;2023-02-15T00:00+01:00;2023-02-16T00:00+01:00;15.02.2023;2518
Giæverbukta nord;EV8 S1D10 m31;2023-02-15T00:00+01:00;2023-02-16T00:00+01:00;15.02.2023;6544
Giæverbukta nord;EV8 S1D10 m31;2023-02-15T00:00+01:00;2023-02-16T00:00+01:00;15.02.2023;6308
Giæverbukta nord;EV8 S1D10 m31;2023-02-15T00:00+01:00;2023-02-16T00:00+01:00;15.02.2023;2971
Giæverbukta nord;EV8 S1D10 m31;2023-02-15T00:00+01:00;2023-02-16T00:00+01:00;15.02.2023;9084
Giæverbukta nord;EV8 S1D10 m31;2023-02-15T00:00+01:00;2023-02-16T00:00+01:00;15.02.2023;11799
Giæverbukta nord;EV8 S1D10 m31;2023-02-15T00:00+01:00;2023-02-16T00:00+01:00;15.02.2023;20883
Giæverbukta nord;EV8 S1D10 m31;2023-02-16T00:00+01:00;2023-02-17T00:00+01:00;16.02.2023;2480
Giæverbukta nord;EV8 S1D10 m31;2023-02-16T00:00+01:00;2023-02-17T00:00+01:00;16.02.2023;2441
Giæverbukta nord;EV8 S1D10 m31;2023-02-16T00:00+01:00;2023-02-17T00:00+01:00;16.02.2023;6474
Giæverbukta nord;EV8 S1D10 m31;2023-02-16T00:00+01:00;2023-02-17T00:00+01:00;16.02.2023;6204
Giæverbukta nord;EV8 S1D10 m31;2023-02-16T00:00+01:00;2023-02-17T00:00+01:00;16.02.2023;2923
Giæverbukta nord;EV8 S1D10 m31;2023-02-16T00:00+01:00;2023-02-17T00:00+01:00;16.02.2023;8953
Giæverbukta nord;EV8 S1D10 m31;2023-02-16T00:00+01:00;2023-02-17T00:00+01:00;16.02.2023;11569
Giæverbukta nord;EV8 S1D10 m31;2023-02-16T00:00+01:00;2023-02-17T00:00+01:00;16.02.2023;20522
Giæverbukta nord;EV8 S1D10 m31;2023-02-17T00:00+01:00;2023-02-18T00:00+01:00;17.02.2023;2417
Giæverbukta nord;EV8 S1D10 m31;2023-02-17T00:00+01:00;2023-02-18T00:00+01:00;17.02.2023;2580
Giæverbukta nord;EV8 S1D10 m31;2023-02-17T00:00+01:00;2023-02-18T00:00+01:00;17.02.2023;7009
Giæverbukta nord;EV8 S1D10 m31;2023-02-17T00:00+01:00;2023-02-18T00:00+01:00;17.02.2023;6268
Giæverbukta nord;EV8 S1D10 m31;2023-02-17T00:00+01:00;2023-02-18T00:00+01:00;17.02.2023;3269
Giæverbukta nord;EV8 S1D10 m31;2023-02-17T00:00+01:00;2023-02-18T00:00+01:00;17.02.2023;9424
Giæverbukta nord;EV8 S1D10 m31;2023-02-17T00:00+01:00;2023-02-18T00:00+01:00;17.02.2023;12119
Giæverbukta nord;EV8 S1D10 m31;2023-02-17T00:00+01:00;2023-02-18T00:00+01:00;17.02.2023;21543
Giæverbukta nord;EV8 S1D10 m31;2023-02-18T00:00+01:00;2023-02-19T00:00+01:00;18.02.2023;1710
Giæverbukta nord;EV8 S1D10 m31;2023-02-18T00:00+01:00;2023-02-19T00:00+01:00;18.02.2023;1990
Giæverbukta nord;EV8 S1D10 m31;2023-02-18T00:00+01:00;2023-02-19T00:00+01:00;18.02.2023;6878
Giæverbukta nord;EV8 S1D10 m31;2023-02-18T00:00+01:00;2023-02-19T00:00+01:00;18.02.2023;5854
Giæverbukta nord;EV8 S1D10 m31;2023-02-18T00:00+01:00;2023-02-19T00:00+01:00;18.02.2023;2610
